nr_registro,marca_comercial,formulacao,ingrediente_ativo,titular_de_registro,classe,modo_de_acao,cultura,praga_nome_cientifico,praga_nome_comum,empresa_pais_tipo,classe_toxicologica,classe_ambiental,organicos,situacao
9022,Glifosato 480 SL CCAB,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),CCAB AGRO S.A.   SÃO PAULO,Herbicida,Sistêmico/Não seletivo,AMEIXA,Galinsoga parviflora,botão-de-ouro (3); fazendeiro (2); picão-branco (1)," (Tecnomyl S/A- Tierra Del Fuego<ARGENTINA>FORMULADOR) +  (Tecnomyl S.A. - Villeta<PARAGUAI>FORMULADOR) +  (Oxiquímica Agrociência Ltda<BRASIL>FORMULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>FORMULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Indaiatuba/SP<BRASIL>FORMULADOR) +  (Jingma Chemicals Co., Ltd. - Zhejiang<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Ningbo Sunjoy Agroscience Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Shandong Weifang Rainbow Chemical Co., Ltd. - Unidade Fabril 01<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Agromol Biotech Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
20125,Wynsate WG ,WG - Grânulos Dispersíveis em Água,glifosato-sal de amônio (glicina substituída) (757 g/kg),ALLIERBRASIL AGRO LTDA.,Herbicida,,ARROZ,Digitaria insularis,capim amargoso; capim açu; capim flexa," (Zhenjiang Jiangnan Chemical Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
11601,Alaclor + Atrazina SC Nortox,SC - Suspensão Concentrada,Alacloro (cloroacetanilida) (240 g/L) + Atrazina (triazina) (250 g/L),NORTOX S.A. - ARAPONGAS,Herbicida,"Seletivo, de ação não sistêmica",MILHO,Amaranthus hybridus,bredo (3); caruru-branco; caruru-roxo, (Nortox S.A. - Arapongas<BRASIL>FORMULADOR) +  (Nortox S.A. - Rondonópolis<BRASIL>FORMULADOR),Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,OUTROS,True
10125,Mancozeb Nortox SC,SC - Suspensão Concentrada,mancozebe (alquilenobis(ditiocarbamato)) (600 g/L),NORTOX S.A. - ARAPONGAS,Acaricida/Fungicida,,BANANA,Mycosphaerella fijiensis,Sigatoka-negra," (Nortox S.A. - Arapongas<BRASIL>FORMULADOR) +  (Jiangsu Corechem Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Hebei Shuangji Chemical Co., Ltd. (Unidade II) <CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Hebei Shuangji Chemical Co., Ltd. (Unidade I) <CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Limin Chemical Co.,Ltd (Unidade I)<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Limin Chemical Co.,Ltd (Unidade II)<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Wasion Crop Science and Technology Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
29418,Trilag,Insetos Vivos,Trichogramma pretiosum (Biológico) (50000 pupas/cartela),TOPBIO - INSUMOS BIOLÓGICOS INDÚSTRIA E COMÉRCIO LTDA  TIBAU/RN,Agente Biológico de Controle/Inseticida biológico,,TODAS AS CULTURAS,Spodoptera frugiperda,Lagarta-militar, (TOPBIO - Insumos Biológicos Indústria e Comércio Ltda  Tibau/RN<BRASIL>FORMULADOR),NÃO DETERMINADO DEVIDO À NATUREZA DO PRODUTO,Produto Pouco Perigoso ao Meio Ambiente,SIM,True
1703,Akito,EC - Concentrado Emulsionável,Beta-Cipermetrina (piretróide) (100 g/L),UPL DO BRASIL INDÚSTRIA E COMÉRCIO DE INSUMOS AGROPECUÁRIOS S.A. - MATRIZ ITUVERAVA/SP,Inseticida,De contato e ingestão,SOJA,Nezara viridula,Fede-fede;  Percevejo-verde, (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Salto de Pirapora/SP<BRASIL>IMPORTADOR) +  (Arysta Lifescience do Brasil  São Paulo(Incorporado pela UPL)<BRASIL>IMPORTADOR) +  (Cerexagri S.A.S. - Bassens Plant<FRANÇA>FORMULADOR) +  (Sipcam Nichino Brasil S.A. - Uberaba/MG<BRASIL>FORMULADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Salto de Pirapora/SP<BRASIL>FORMULADOR) +  (United Phosphorus LTD <ÍNDIA>FORMULADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Fabrica Ituverava/SP<BRASIL>MANIPULADOR),Categoria 4  Produto Pouco Tóxico,Produto Muito Perigoso ao Meio Ambiente,NAO,True
3094,Spectro,SC - Suspensão Concentrada,difenoconazol (triazol) (150 g/L),SYNGENTA PROTEÇÃO DE CULTIVOS LTDA.  SÃO PAULO/SP,Fungicida,Sistêmico,TRIGO,Bipolaris sorokiniana,Helminthosporiose;  Podridão-comum-da-raiz," (Syngenta Proteção de Cultivos Ltda. - Paulínia<BRASIL>FORMULADOR) +  (Iharabras S.A. Indústria Químicas - Sorocaba<BRASIL>FORMULADOR) +  (Servatis S.A., Massa Falida da Sociedade Empresaria <BRASIL>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Sipcam Nichino Brasil S.A. - Uberaba/MG<BRASIL>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (Adama Brasil S.A. - Taquari<BRASIL>FORMULADOR) +  (Adama Brasil S.A.- Londrina/PR<BRASIL>FORMULADOR) +  (Syngenta S.A. - Cartagena<COLÔMBIA>FORMULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Indaiatuba/SP<BRASIL>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,NAO,True
13318,Willosate,SL - Concentrado Solúvel,glifosato (glicina substituída) (480 g/L),WILLOWOOD AGRISCIENCE REPRESENTAÇÃO COMERCIAL LTDA  CAMPINAS/SP,Herbicida,Sistêmico,CANA-DE-AÇÚCAR,Cyperus rotundus,alho; capim-dandá; junça-aromática," (Adama Brasil S.A.- Londrina/PR<BRASIL>FORMULADOR) +  (Adama Brasil S.A. - Taquari<BRASIL>FORMULADOR) +  (Zhenjiang Jiangnan Chemicals Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Xinan Chemical Industrial Group Co., Ltd - Jiande City<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Copalliance S.A. - Campinas<BRASIL>IMPORTADOR) +  (Goplan S/A - Campinas<BRASIL>IMPORTADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>MANIPULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Indaiatuba/SP<BRASIL>MANIPULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>MANIPULADOR) +  (Willowood Chemicals Limited  Unit I<ÍNDIA>FORMULADOR) +  (Willowood Chemicals Limited  Unit II  <ÍNDIA>FORMULADOR) +  (Willowood Chemicals Limited  Unit I<ÍNDIA>FORMULADOR) +  (Willowood Chemicals Limited  Unit II  <ÍNDIA>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>MANIPULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (Amaggi Exportação e Importação Ltda - Filial Cerejeiras/RO<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Cuiaba/MT<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Sorriso/ MT<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Boa Vista/RR <BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Matriz Cuiaba/MT<BRASIL>IMPORTADOR) +  (AMAGGI EXPORTAÇÃO E IMPORTAÇÃO LTDA - Paragominas<BRASIL>IMPORTADOR) +  (Agrilean Inputs S.A. - Barueri/SP<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  - Londrina<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  Cuiaba<BRASIL>IMPORTADOR) +  (DKBR Trading S.A. - São Paulo/SP<BRASIL>IMPORTADOR) +  (Agroallianz S.A<BRASIL>IMPORTADOR) +  (Hubei Trisun Chemicals Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
10825,Sino-Quick Glifosato 720,WG - Grânulos Dispersíveis em Água,glifosato-sal de amônio (glicina substituída) (792.5 g/kg),ZHONGXUN DO BRASIL LTDA - SÃO PAULO/SP,Herbicida,,AMEIXA,Digitaria insularis,capim amargoso; capim açu; capim flexa," (Jiangsu Good Harvest - Weien Agrochemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>MANIPULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
8120,Atectra SL,SL - Concentrado Solúvel,Dicamba (Ácido Benzóico) (480 g/L),BASF S.A.  SÃO PAULO,Herbicida,,TRIGO,Sonchus oleraceus,chicória-brava; serralha; serralha-lisa, (Basf Corporation - Beumont Texas<ESTADOS UNIDOS>FORMULADOR),Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
9621,Preciso XK,SL - Concentrado Solúvel,glifosato-sal de potássio (glicina substituída) (662 g/L),ALBAUGH AGRO BRASIL LTDA.- SÃO PAULO,Herbicida,,CAFÉ,Bidens pilosa,fura-capa; pico-pico; picão (1), (Albaugh Agro Brasil Ltda.- Resende<BRASIL>FORMULADOR) +  (Atanor S.C.A  - San Nicolas - Buenos Aires<ARGENTINA>FORMULADOR),Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
10221,Difenoconazol CCAB 250 EC,EC - Concentrado Emulsionável,difenoconazol (triazol) (250 g/L),CCAB AGRO S.A.   SÃO PAULO,Fungicida,,BANANA,Mycosphaerella fijiensis,Sigatoka-negra," (Tecnomyl S.A. - Villeta<PARAGUAI>FORMULADOR) +  (Tecnomyl S/A- Tierra Del Fuego<ARGENTINA>FORMULADOR) +  (Ningbo Sunjoy Agroscience Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tagros Chemicals India Private Limited - Tamil Nadu <ÍNDIA>FORMULADOR) +  (Phyteurop S.A.<FRANÇA>FORMULADOR) +  (Oxiquímica Agrociência Ltda<BRASIL>MANIPULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>MANIPULADOR) +  (Sipcam Nichino Brasil S.A. - Uberaba/MG<BRASIL>MANIPULADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Fabrica Ituverava/SP<BRASIL>MANIPULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR) +  (Fersol Indústria e Comércio S.A. - EM RECUPERACAO JUDICIAL<BRASIL>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Oxiquímica Agrociência Ltda<BRASIL>FORMULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Indaiatuba/SP<BRASIL>FORMULADOR) +  (Jiangsu Heben Biochemical Co., Ltd. <CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tagros Chemicals India Private Limited - Tamil Nadu <ÍNDIA>FORMULADOR) +  (Agromol Biotech Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Heranba Industries Limited - Unidade III -Valsad<ÍNDIA>FORMULADOR) +  (Shanghai High Victory Fine Chemical Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Suzhou Greenlands Chemical Co., Ltd<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Vision Fluorochem (Nanjing) Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Zhejiang Udragon Pesticides and Chemicals Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Shandong Weifang Shuangxing Pesticide Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Shandong United Pesticide Industry Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Muito Perigoso ao Meio Ambiente,NAO,True
115,Decorum; Aminespray; Cadma; Hedonal; Herbaking; ,SL - Concentrado Solúvel,"2,4-D-dimetilamina (ácido ariloxialcanóico) (806 g/L)",RAINBOW DEFENSIVOS AGRÍCOLAS LTDA.- PORTO ALEGRE /RS,Herbicida,sistêmico e seletivo,SOJA OGM,Raphanus raphanistrum,nabiça (1); nabo (1); nabo-bravo," (Shandong Weifang Rainbow Chemical Co., Ltd. - Unidade Fabril 01<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE<BRASIL>FORMULADOR) +  (Agro Import do Brasil Ltda. - Porto Alegre/RS<BRASIL>IMPORTADOR) +  (Albaugh Agro Brasil Ltda. CNPJ/Baixada - Xanxerê/SC  (Ex-Atanor do Brasil Ltda)<BRASIL>IMPORTADOR) +  (Albaugh Agro Brasil Ltda.- Ibiporã<BRASIL>IMPORTADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP <BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Carazinho<BRASIL>IMPORTADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Carazinho/RS<BRASIL>IMPORTADOR) +  (UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A.  - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Porto Alegre/RS<BRASIL>IMPORTADOR) +  (Agro Import do Brasil Ltda. - Filial Carazinho<BRASIL>IMPORTADOR) +  (Goplan S/A - Campinas<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Cuiaba/MT<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Cerejeiras/RO<BRASIL>IMPORTADOR) +  (Agricola Alvorada S.A. - Primavera do Leste/MT (Parque industrial)<BRASIL>IMPORTADOR) +  (Sinon do Brasil Ltda. - Porto Alegre /RS.<BRASIL>IMPORTADOR) +  (Sinon do Brasil Ltda. - Filial Passo Fundo/RS<BRASIL>IMPORTADOR) +  (Sinon do Brasil Ltda. - Filial Sumaré/SP<BRASIL>IMPORTADOR) +  (Sinon do Brasil Ltda. - Filial Mariópolis/PR<BRASIL>IMPORTADOR) +  (Sinon do Brasil Ltda. - Filial Uberaba/MG<BRASIL>IMPORTADOR) +  (Syngenta Proteção de Cultivos Ltda.  São Paulo/SP<BRASIL>IMPORTADOR) +  (Syngenta Proteção de Cultivos Ltda. - Paulínia<BRASIL>IMPORTADOR) +  (Agriconnection Importadora e Exportadora de Insumos Agrícolas - Barueri/SP<BRASIL>IMPORTADOR) +  (ALTA - America Latina Tecnologia Agrícola Ltda.- Curitiba<BRASIL>IMPORTADOR) +  (ALTA - America Latina Tecnologia Agrícola Ltda. - Filial Passo Fundo<BRASIL>IMPORTADOR) +  (ALTA - America Latina Tecnologia Agrícola Ltda. - Filial Barueri<BRASIL>IMPORTADOR) +  (ALTA - America Latina Tecnologia Agrícola Ltda. - Filial Uberaba<BRASIL>IMPORTADOR) +  (ALTA - America Latina Tecnologia Agricola Ltda. - Filial Cuiabá<BRASIL>IMPORTADOR) +  (ALTA - America Latina Tecnologia Agrícola Ltda. - Filial Ibiporã<BRASIL>IMPORTADOR) +  (Fiagril Ltda.  Cuiabá/MT<BRASIL>IMPORTADOR) +  (Fiagril Ltda.  Lucas do Rio Verde/MT<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  - Londrina<BRASIL>IMPORTADOR) +  (DKBR Trading S.A. - São Paulo/SP<BRASIL>IMPORTADOR) +  (DKBR Trading S.A.  Cuiaba<BRASIL>IMPORTADOR) +  (Longping High-Tech Biotecnologia Ltd  Paracatu/MG<BRASIL>IMPORTADOR) +  (Longping High-Tech Biotecnologia Ltd  São Paulo/SP<BRASIL>IMPORTADOR) +  (BRA Defensivos Agrícolas Ltda - Piracicaba/SP<BRASIL>IMPORTADOR) +  (Longping High-Tech Biotecnologia Ltd. - Santa Helena de Goiás/GO<BRASIL>IMPORTADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>FORMULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Indaiatuba/SP<BRASIL>FORMULADOR) +  (Fersol Indústria e Comércio S.A. - EM RECUPERACAO JUDICIAL<BRASIL>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Filial Indaiatuba/SP<BRASIL>MANIPULADOR) +  (Ultrafine Technologies Indústria e Comércio de Produtos Químicos Ltda. - Indaiatuba/SP<BRASIL>MANIPULADOR) +  (Fersol Indústria e Comércio S.A. - EM RECUPERACAO JUDICIAL<BRASIL>MANIPULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>MANIPULADOR) +  (Agrofauna Comércio de Insumos Ltda  S.J.do Rio Preto/SP<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Boa Vista/RR <BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Matriz Cuiaba/MT<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Sorriso/ MT<BRASIL>IMPORTADOR) +  (AMAGGI EXPORTAÇÃO E IMPO",Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,OUTROS,True
594,Basagran 600,SL - Concentrado Solúvel,bentazona (benzotiadiazinona) (600 g/L),BASF S.A.  SÃO PAULO,Herbicida,"Seletivo, de ação não sistêmica",ARROZ IRRIGADO,Acanthospermum australe,carrapichinho (1); carrapicho-rasteiro; maroto, (Basf S.A.  Guaratinguetá<BRASIL>FORMULADOR) +  (Basf S.A.  Guaratinguetá<BRASIL>IMPORTADOR) +  (BASF SE  - Ludwigshafen<ALEMANHA>FORMULADOR) +  (Iharabras S.A. Indústria Químicas - Sorocaba<BRASIL>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR),Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,NAO,True
23125,Mesosure,SC - Suspensão Concentrada,Mesotriona (Tricetona) (480 g/L),ZHONGSHAN QUÍMICA DO BRASIL - SOROCABA/SP,Herbicida,,MILHO,Commelina benghalensis,marianinha (1); mata-brasil (1); trapoeraba (1)," (Zhejiang Zhongshan Chemical Industry Group Co., Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
898793,Roundup Original ,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),MONSANTO DO BRASIL LTDA - SÃO PAULO,Herbicida,"Não seletivo, de ação sistêmica",MAÇÃ,Hyparrhenia rufa,capim-jaraguá; capim-provisório; capim-vermelho, (Monsanto do Brasil Ltda - S. J. dos Campos<BRASIL>FORMULADOR) +  (Monsanto Argentina S.R.L. - Zarate Plant<ARGENTINA>FORMULADOR) +  (Bayer CropScience LP - Muscatine Plant <ESTADOS UNIDOS>FORMULADOR) +  (Monsanto do Brasil Ltda - São Paulo<BRASIL>IMPORTADOR) +  (Monsanto do Brasil Ltda - S. J. dos Campos<BRASIL>IMPORTADOR),Categoria 4  Produto Pouco Tóxico,Produto Perigoso ao Meio Ambiente,OUTROS,True
12625,Glufosinato 200 SL Lier; EaseTilth;,SL - Concentrado Solúvel,Glufosinato - sal de amônio (homoalanina substituída) (200 g/L),FOISON DO BRASIL DEFENSIVOS AGRÍCOLAS E COMÉRCIO LTDA,Herbicida/Regulador de Crescimento,,NECTARINA,Digitaria horizontalis,capim-colchão (1); capim-de-roça; capim-milhã (2)," (Lier Chemical Co. Ltd.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tres Tentos Agroindustrial S/A<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Filial Cuiaba/MT<BRASIL>IMPORTADOR) +  (Amaggi Exportação e Importação Ltda - Sorriso/ MT<BRASIL>IMPORTADOR) +  (AMAGGI EXPORTAÇÃO E IMPORTAÇÃO LTDA - Paragominas<BRASIL>IMPORTADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>IMPORTADOR) +  (Prentiss Química Ltda. - Rondonopolis/MT<BRASIL>IMPORTADOR) +  (Zhongxun do Brasil Ltda - São Paulo/SP<BRASIL>IMPORTADOR) +  (BRA Defensivos Agrícolas Ltda - Piracicaba/SP<BRASIL>IMPORTADOR) +  (COMANDO LOG E TRANSPORTES LTDA. - Depósito Itu/SP<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Sorocaba/SP<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Aparecida de Goiânia/GO<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi-  Cuiabá/MT<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi- Carazinho/RS<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasi- Ibiporã/PR <BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil Ltda -  Luis Eduardo Magalhães/BA<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Uberaba/MG<BRASIL>IMPORTADOR) +  (Zhongshan Química do Brasil - Dourados/MS<BRASIL>IMPORTADOR) +  (Agrobeats Defensivos Agrícolas Ltda <BRASIL>IMPORTADOR) +  (Instaagro Soluções em Agronegócios - Paulínia/SP<BRASIL>IMPORTADOR) +  (Instaagro Soluções em Agronegócios Ltda<BRASIL>IMPORTADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
27825,Glufosinate-Ammonium Wood 200 SL,SL - Concentrado Solúvel,Glufosinato - sal de amônio (homoalanina substituída) (200 g/L),WILLOWOOD AGRISCIENCE REPRESENTAÇÃO COMERCIAL LTDA  CAMPINAS/SP,Herbicida,,REPOLHO,Stellaria media,centochio; erva-de-passarinho (2); esparguta (2)," (CHDS Agrochemicals S.A.I.C.<PARAGUAI>FORMULADOR) +  (Lanlix Cropscience Co. Ltd.<TAIWAN (ILHA FORMOSA)>FORMULADOR) +  (Sino-Agri Leading (Tianjin) Agrochemical Company Limited.<CHINA, REPUBLICA POPULAR>FORMULADOR) +  (Tecnomyl S.A. - Villeta<PARAGUAI>FORMULADOR) +  (Shreeji Pesticides Pvt. Ltd. - Gujarat<ÍNDIA>FORMULADOR) +  (Agricultores Federados Argentinos S.C.L.<ARGENTINA>MANIPULADOR) +  (Iharabras S.A. Indústria Químicas - Sorocaba<BRASIL>MANIPULADOR) +  (Prentiss Química Ltda. - Campo Largo/PR<BRASIL>MANIPULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>MANIPULADOR)",Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
3495,Trop,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (480 g/L),ADAMA BRASIL S.A.- LONDRINA/PR,Herbicida,"Não seletivo, de ação sistêmica",EUCALIPTO,Aeschynomene rudis,angiquinho (1); maricazinho (1); paquinha, (Adama Brasil S.A.- Londrina/PR<BRASIL>FORMULADOR) +  (Adama Brasil S.A. - Taquari<BRASIL>FORMULADOR),Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,NAO,True
8912,Crucial,SL - Concentrado Solúvel,glifosato-sal de isopropilamina (glicina substituída) (400.8 g/L) + glifosato-sal de potássio (glicina substituída) (297.75 g/L),SUMITOMO CHEMICAL BRASIL INDÚSTRIA QUÍMICA S.A. - MARACANAÚ/CE,Herbicida,"Não seletivo, de ação sistêmica",SOJA,Raphanus raphanistrum,nabiça (1); nabo (1); nabo-bravo, (Nufarm Australia Limited - Pipe<AUSTRÁLIA>FORMULADOR) +  (Reopen S.A- General Rodrigues<ARGENTINA>FORMULADOR) +  (Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE<BRASIL>FORMULADOR) +  (FMC Química do Brasil Ltda - Uberaba/MG Fabrica<BRASIL>FORMULADOR) +  (Adama Brasil S.A. - Taquari<BRASIL>FORMULADOR) +  (Adama Brasil S.A.- Londrina/PR<BRASIL>FORMULADOR) +  (Monsanto do Brasil Ltda - S. J. dos Campos<BRASIL>FORMULADOR) +  (Nortox S.A. - Rondonópolis<BRASIL>FORMULADOR) +  (Nortox S.A. - Arapongas<BRASIL>FORMULADOR) +  (Ouro Fino Química S.A. - Uberaba<BRASIL>FORMULADOR) +  (Sipcam Nichino Brasil S.A. - Uberaba/MG<BRASIL>FORMULADOR) +  (Tagma Brasil Indústria e Comércio de Produtos Químicos Ltda.<BRASIL>FORMULADOR) +  (Nufarm Americas Inc. - Chicago<ESTADOS UNIDOS>FORMULADOR),Categoria 5  Produto Improvável de Causar Dano Agudo,Produto Perigoso ao Meio Ambiente,OUTROS,True
